pathogen,type,target,human.target,domestic.target,wild.target,livestock.target,companion.target,transmission,direct,indirect,vector,trophic,vector.id,fleas,ticks,mosquitoes,flies,vector.req,region,region.standard,n.america,s.america,europe,asia,africa,oceania,worldwide,environment.reservoir,domestic.reservoir,wild.reservoir,livestock.reservoir,companion.reservoir,reservoir.type,single,multiple,complex,taxon,mammal,environment.1,mollusk,arthropod,fish,amphibian,bird,annelid,helminth,reptile,orders,artiodactyla,carnivora,rodentia,perissodactyla,primates,cetacea,soricomorpha,chiroptera,cingulata,didelphimorphia,diprotodontia,erinaceomorpha,hyracoidea,lagomorpha,pilosa,cef,confidence,reservoir,species,MSW05_Order,MSW05_Family,MSW05_Genus,MSW05_Species,AdultMass_g,SexMat_d,Gest_d,IBI_d,LitterSize,Litters_Yr,BirthWt_g,Wean_d,WeanWt_g,MaxLong_m 
Streptococcus equi subsp. zooepidemicus,bacteria,"dogs, humans",1,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,"Europe, Asia","EU,AS",0,0,1,1,0,0,0,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Perissodactyla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E,high,horses (Equus caballus),Equus caballus,Perissodactyla,Equidae,Equus,caballus,403598.53,834.72,338.97,547.5,1,1,37899.99,341.76,176266.0538,744
Streptococcus suis,bacteria,humans,1,0,0,0,0,"DC, T",1,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,high,pigs (Sus scrofa),Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Suid herpesvirus 1,virus,pigs,0,1,0,1,0,DC,1,0,0,0,none,0,0,0,0,NA,"Europe, South America, Asia","EU,SA,AS",0,1,1,1,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,medium,wild boar (Sus scrofa),Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Tahyna virus,virus,humans,1,0,0,0,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"Europe, Asia, Africa","EU,AS,AF",0,0,1,1,1,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Lagomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B,medium,European hares (Lepus europaeus),Lepus europaeus,Lagomorpha,Leporidae,Lepus,europaeus,3816.43,210.95,41.99,47.46637824,2.14,4.4,123,29,390,144
Theileria cervi,protozoa,deer,0,1,1,1,0,VB,0,0,1,0,ticks,0,1,0,0,Y,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,white-tailed deer (Odocoileus virginianus),Odocoileus virginianus,Artiodactyla,Cervidae,Odocoileus,virginianus,75901.25,365,201.39,304.16,1.57,1,2949.99,79.92,29985.81,276
Theileria parva,protozoa,cattle,0,1,0,1,0,VB,0,0,1,0,ticks,0,1,0,0,Y,Africa,AF,0,0,0,0,1,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,African buffalo (Syncerus caffer),Syncerus caffer,Artiodactyla,Bovidae,Syncerus,caffer,592665.98,1683.65,337.49,638.75,1.08,1,39843.11,319.37,151878.4,354
Theileria taurotragi,protozoa,cattle,0,1,0,1,0,VB,0,0,1,0,ticks,0,1,0,0,Y,Africa,AF,0,0,0,0,1,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,eland (Taurotragus oryx),Taurotragus oryx,Artiodactyla,Bovidae,Taurotragus,oryx,562592.69,672.49,271,337,1,1.031351699,30889.05,128.68,96495.55,300
Thelazia callipaeda,helminth,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,"Europe, Asia","EU,AS",0,0,1,1,0,0,0,0,1,1,0,1,complex,0,0,1,"arthropod, mammal",1,0,0,1,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"tear-feeding flies (Musca domestica, Amiota variegata, Amiota okadai) + dogs (Canis lupus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Toxocara canis,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,1,0,0,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,high,environment + dogs (Canis lupus),Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Toxocara cati,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,1,0,0,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,high,environment + cats (Felis catus),Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Toxoplasma gondii,protozoa,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,1,1,0,1,complex,0,0,1,"environment, mammal",1,1,0,0,0,0,0,0,0,0,"Rodentia, Carnivora",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,B,high,environment + rodents (Order Rodentia) + cats (Felis catus),Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Trichinella spiralis,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,"Europe, Asia, North America","EU,AS,NA",1,0,1,1,0,0,0,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,pigs (Sus scrofa),Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Trichophyton equinum,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Perissodactyla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,high,horses (Equus caballus),Equus caballus,Perissodactyla,Equidae,Equus,caballus,403598.53,834.72,338.97,547.5,1,1,37899.99,341.76,176266.0538,744
Trichophyton erinacei,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,1,0,1,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Erinaceomorpha,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,high,"European hedgehogs (Erinaceus europaeus), four-toed hedgehogs (Atelerix albiventris), North African hedgehogs (Atelerix algirus)",Erinaceus europaeus,Erinaceomorpha,Erinaceidae,Erinaceus,europaeus,777.95,265.8,36.98,170.2637748,4.64,1.5,15.54,40,235,168
Trichophyton erinacei,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,1,0,1,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Erinaceomorpha,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,high,"European hedgehogs (Erinaceus europaeus), four-toed hedgehogs (Atelerix albiventris), North African hedgehogs (Atelerix algirus)",Atelerix albiventris,Erinaceomorpha,Erinaceidae,Atelerix,albiventris,293.44,116.45,35.99,365,3.98,1,8,59.27,99.47658451,136.8
Trichophyton erinacei,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,1,0,1,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Erinaceomorpha,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C,high,"European hedgehogs (Erinaceus europaeus), four-toed hedgehogs (Atelerix albiventris), North African hedgehogs (Atelerix algirus)",Atelerix algirus,Erinaceomorpha,Erinaceidae,Atelerix,algirus,903.98,217.7200271,39.25,132.7190172,2.5,2,15.03769375,39.7,164.8452047,84
Trichophyton verrucosum,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,cattle (Bos taurus),Bos taurus,Artiodactyla,Bovidae,Bos,taurus,618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240
Trypanosoma brucei rhodesiense,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,medium,cattle (Bos taurus),Bos taurus,Artiodactyla,Bovidae,Bos,taurus,618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Bos taurus,Artiodactyla,Bovidae,Bos,taurus,618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Kobus ellipsiprymnus,Artiodactyla,Bovidae,Kobus,ellipsiprymnus,204393.48,1426.44,270,365,1,1,12000,212.91,57494.30481,239.04
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Panthera leo,Carnivora,Felidae,Panthera,leo,158623.93,987.77,108.74,730,2.75,2,1291.71,197.86,8480,360
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Tragelaphus strepsiceros,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,206056.41,665.38,220.94,365,1,1,15366.57,182.5,45260.52785,276
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Tragelaphus scriptus,Artiodactyla,Bovidae,Tragelaphus,scriptus,43250.39,431.61,182.5,235.72,1,1.5,3027.79,104.1846911,9765.266692,156
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Syncerus caffer,Artiodactyla,Bovidae,Syncerus,caffer,592665.98,1683.65,337.49,638.75,1.08,1,39843.11,319.37,151878.4,354
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Phacochoerus africanus,Artiodactyla,Suidae,Phacochoerus,africanus,82499.99,578,172.49,426,3,1.5,660,84,7999.551808,180
Trypanosoma congolense,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,Africa,AF,0,0,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E or F,high,"Boran cattle (Bos taurus), waterbucks (Kobus ellipsiprymnus), lions (Panthera leo), greater kudus (Tragelaphus strepsiceros), bushbucks (Tragelaphus scriptus), buffalo (Syncerus caffer), warthogs (Phacochoerus africanus), pigs (Sus scrofa)",Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,medium,big-eared woodrats (Neotoma macrotis),Neotoma macrotis,Rodentia,Cricetidae,Neotoma,macrotis,225.74,99.69805754,35.3325185,43.6842764,1.919380952,2.738652334,11.51603603,24.98994703,46.64763141,49.84636966
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Didelphimorphia, Cingulata, Carnivora",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,D,medium,"oppossums (Didelphis albiventris, Didelphis virginiana, Didelphis marsupialis), nine-banded armadillos (Dasypus novemcinctus), coatis (Nasua nasua)",Didelphis albiventris,Didelphimorphia,Didelphidae,Didelphis,albiventris,1030.47,315.68,12,266.87,6.9,1.5,0.132390007,116.5,78.44424428,20.4
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Didelphimorphia, Cingulata, Carnivora",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,D,medium,"oppossums (Didelphis albiventris, Didelphis virginiana, Didelphis marsupialis), nine-banded armadillos (Dasypus novemcinctus), coatis (Nasua nasua)",Didelphis virginiana,Didelphimorphia,Didelphidae,Didelphis,virginiana,2442.08,225.55,12.69,136.87,8.62,2,0.15,109.62,125,60
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Didelphimorphia, Cingulata, Carnivora",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,D,medium,"oppossums (Didelphis albiventris, Didelphis virginiana, Didelphis marsupialis), nine-banded armadillos (Dasypus novemcinctus), coatis (Nasua nasua)",Didelphis marsupialis,Didelphimorphia,Didelphidae,Didelphis,marsupialis,1134.75,200.88,14,110,7.09,2,0.16,92.47,95.91,32.4
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Didelphimorphia, Cingulata, Carnivora",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,D,medium,"oppossums (Didelphis albiventris, Didelphis virginiana, Didelphis marsupialis), nine-banded armadillos (Dasypus novemcinctus), coatis (Nasua nasua)",Dasypus novemcinctus,Cingulata,Dasypodidae,Dasypus,novemcinctus,3949.01,511.16,134,365,3.96,1,96.48,136.87,693.6087088,180
Trypanosoma cruzi,protozoa,humans,1,0,0,0,0,VB,0,0,1,0,kissing bugs,0,0,0,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Didelphimorphia, Cingulata, Carnivora",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,D,medium,"oppossums (Didelphis albiventris, Didelphis virginiana, Didelphis marsupialis), nine-banded armadillos (Dasypus novemcinctus), coatis (Nasua nasua)",Nasua nasua,Carnivora,Procyonidae,Nasua,nasua,3775.5,841.82,75.06,365,3.69,1,144.91,113.15,730,212.4
Trypanosoma vivax,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,"Africa, South America","AF,SA",0,1,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"Boran cattle (Bos taurus), buffalo (Syncerus caffer), water buffalo (Bubalus bubalis), pigs (Sus scrofa)",Bos taurus,Artiodactyla,Bovidae,Bos,taurus,618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240
Trypanosoma vivax,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,"Africa, South America","AF,SA",0,1,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"Boran cattle (Bos taurus), buffalo (Syncerus caffer), water buffalo (Bubalus bubalis), pigs (Sus scrofa)",Syncerus caffer,Artiodactyla,Bovidae,Syncerus,caffer,592665.98,1683.65,337.49,638.75,1.08,1,39843.11,319.37,151878.4,354
Trypanosoma vivax,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,"Africa, South America","AF,SA",0,1,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"Boran cattle (Bos taurus), buffalo (Syncerus caffer), water buffalo (Bubalus bubalis), pigs (Sus scrofa)",Bubalus bubalis,Artiodactyla,Bovidae,Bubalus,bubalis,929500.97,755.15,320,547.5,1.5,1,37500,240.31,150154.7673,339
Trypanosoma vivax,protozoa,cattle,0,1,0,1,0,"VB, IC",0,1,1,0,flies,0,0,0,1,Y,"Africa, South America","AF,SA",0,1,0,0,1,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"Boran cattle (Bos taurus), buffalo (Syncerus caffer), water buffalo (Bubalus bubalis), pigs (Sus scrofa)",Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Tunga penetrans,arthropod,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,"North America, South America, Africa, Asia","NA,SA,AF,AS",1,1,0,1,1,0,0,1,1,1,1,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora, Rodentia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C,medium,"environment + pigs (Sus scrofa), dogs (Canis lupus), cats (Felis catus), rats (Rattus rattus)",Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Tunga penetrans,arthropod,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,"North America, South America, Africa, Asia","NA,SA,AF,AS",1,1,0,1,1,0,0,1,1,1,1,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora, Rodentia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C,medium,"environment + pigs (Sus scrofa), dogs (Canis lupus), cats (Felis catus), rats (Rattus rattus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Tunga penetrans,arthropod,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,"North America, South America, Africa, Asia","NA,SA,AF,AS",1,1,0,1,1,0,0,1,1,1,1,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora, Rodentia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C,medium,"environment + pigs (Sus scrofa), dogs (Canis lupus), cats (Felis catus), rats (Rattus rattus)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Tunga penetrans,arthropod,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,"North America, South America, Africa, Asia","NA,SA,AF,AS",1,1,0,1,1,0,0,1,1,1,1,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora, Rodentia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C,medium,"environment + pigs (Sus scrofa), dogs (Canis lupus), cats (Felis catus), rats (Rattus rattus)",Rattus rattus,Rodentia,Muridae,Rattus,rattus,142.68,115.29,23.45,31.25,5.88,3.75,4.53,28,37.01,50.4
Venezuelan equine encephalitis virus,virus,"horses, humans",1,1,0,1,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E,medium,"spiny rats (Proechimys semispinosus, Proechimys chrysaeolus), cotton rats (Sigmodon hispidus)",Proechimys semispinosus,Rodentia,Echimyidae,Proechimys,semispinosus,353.32,113.38,65.65,75.08425345,2.84,4.68,26.22,41.2,112.5626481,31
Venezuelan equine encephalitis virus,virus,"horses, humans",1,1,0,1,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E,medium,"spiny rats (Proechimys semispinosus, Proechimys chrysaeolus), cotton rats (Sigmodon hispidus)",Proechimys chrysaeolus,Rodentia,Echimyidae,Proechimys,chrysaeolus,284.99,124.9811625,64.94328845,76.63617094,2.180969327,3.336991191,15.86433899,27.52299625,100.5868372,63.14624878
Venezuelan equine encephalitis virus,virus,"horses, humans",1,1,0,1,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"North America, South America","NA,SA",1,1,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E,medium,"spiny rats (Proechimys semispinosus, Proechimys chrysaeolus), cotton rats (Sigmodon hispidus)",Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus,110.65,50.19,27,26.9511884,5.44,2,6.6,15.29,18.2,62.4
Wesselsbron virus,virus,humans,1,0,0,0,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"Africa, Asia","AF,AS",0,0,0,1,1,0,0,0,1,0,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"sheep (Ovis aries), cattle (Bos taurus)",Ovis aries,Artiodactyla,Bovidae,Ovis,aries,39097.89,831.62,152.54,365,1.19,1,2376.24,182.5,17500,230.04
Wesselsbron virus,virus,humans,1,0,0,0,0,VB,0,0,1,0,mosquitoes,0,0,1,0,Y,"Africa, Asia","AF,AS",0,0,0,1,1,0,0,0,1,0,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"sheep (Ovis aries), cattle (Bos taurus)",Bos taurus,Artiodactyla,Bovidae,Bos,taurus,618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240
